序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1186,蔡其昌,109年立法委員選舉,第一次賸餘,1090730,當選後與其公務有關之費用支出,新佳園小吃店,45729672,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
1187,蔡其昌,109年立法委員選舉,第一次賸餘,1090730,當選後與其公務有關之費用支出,鬍鬚張,54687415,0.00,745.00,,,,餐飲支出,金錢,,,,,,,,,
1188,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,計程車,,0.00,465.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1189,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,RAY瑞焢肉飯,,0.00,560.00,,,,餐飲支出,金錢,,0919*****,,,,,,,
1190,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,967.00,,,,油資,金錢,,,,,,,,,
1191,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,麥當勞,23932130,0.00,55.00,,,,餐飲支出,金錢,,,,,,,,,
1192,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,英屬開曼群島商史泰博股份有限公司台灣分公司,27946944,0.00,1125.00,,,,文具用品費用,金錢,,,,,,,,,
1193,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,50嵐綠茶連鎖專賣店,48788273,0.00,50.00,,,,餐飲支出,金錢,,,,,,,,,
1194,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,紫蓮花苑,72484172,0.00,500.00,,,,為民服務費用,金錢,,,,,,,,,
1195,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,昇宏花藝圃,76639839,0.00,13300.00,,,,為民服務費用,金錢,臺中市大安區****,,,,,,,,
1196,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
1197,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,活力鮮果坊,82257859,0.00,65.00,,,,餐飲支出,金錢,,,,,,,,,
1198,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1199,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,葉子韜,A12*******,0.00,5400.00,,,,工資或薪津,金錢,臺北市中正區****,,,,,,,,
1200,蔡其昌,109年立法委員選舉,第一次賸餘,1090731,當選後與其公務有關之費用支出,林秀緞,L20*******,0.00,6000.00,,,,租用競選辦事處費用,金錢,,,,,,,,,
1201,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,12.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1202,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1321.00,,,,油資,金錢,,,,,,,,,
1203,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,425.00,,,,餐飲支出,金錢,,,,,,,,,
1204,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,尚立租賃股份有限公司,27890189,0.00,47500.00,,,,租用車輛支出,金錢,臺中市西屯區****,,,,,,,,
1205,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1129.00,,,,油資,金錢,,,,,,,,,
1206,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,幸之坊烘焙屋,39840951,0.00,1260.00,,,,餐飲支出,金錢,,,,,,,,,
1207,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,星巴克,83506758,0.00,555.00,,,,餐飲支出,金錢,,,,,,,,,
1208,蔡其昌,109年立法委員選舉,第一次賸餘,1090801,當選後與其公務有關之費用支出,葉進添,L10*******,0.00,10000.00,,,,工資或薪津,金錢,臺中市外埔區****,,,,,,,,
1209,蔡其昌,109年立法委員選舉,第一次賸餘,1090802,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,228.00,,,,餐飲支出,金錢,,,,,,,,,
1210,蔡其昌,109年立法委員選舉,第一次賸餘,1090802,當選後與其公務有關之費用支出,昇囿花坊,19824406,0.00,2450.00,,,,為民服務費用,金錢,,,,,,,,,
1211,蔡其昌,109年立法委員選舉,第一次賸餘,1090802,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1212,蔡其昌,109年立法委員選舉,第一次賸餘,1090803,當選後與其公務有關之費用支出,駿達鎖匙行,05822504,0.00,50.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1213,蔡其昌,109年立法委員選舉,第一次賸餘,1090803,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
1214,蔡其昌,109年立法委員選舉,第一次賸餘,1090803,當選後與其公務有關之費用支出,興旺文具行,82538628,0.00,114.00,,,,文具用品費用,金錢,,,,,,,,,
1215,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,瑞焢肉飯,,0.00,560.00,,,,餐飲支出,金錢,,0919*****,,,,,,,
1216,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,南台灣土魠魚焿,,0.00,440.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1217,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,96.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1218,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,優典行,05811252,0.00,1200.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1219,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,972.00,,,,油資,金錢,,,,,,,,,
1220,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,東台便當社,17394041,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
1221,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,德慧素食生活館,21888833,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
1222,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,摩斯漢堡,26909858,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
1223,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,940.00,,,,餐飲支出,金錢,,,,,,,,,
1224,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,769.00,,,,電信費用,金錢,,,,,,,,,
1225,蔡其昌,109年立法委員選舉,第一次賸餘,1090804,當選後與其公務有關之費用支出,中華電信(台北營運處),81691784,0.00,1133.00,,,,電信費用,金錢,,,,,,,,,
1226,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,任家擀麵,,0.00,640.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1227,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,台大沙鹿營業處,15683376,0.00,1182.00,,,,油資,金錢,,,,,,,,,
1228,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,700.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
1229,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,174.00,,,,餐飲支出,金錢,,,,,,,,,
1230,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,太鼓,28875003,0.00,1602.00,,,,餐飲支出,金錢,,,,,,,,,
1231,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,爭鮮,39914019,0.00,292.00,,,,餐飲支出,金錢,,,,,,,,,
1232,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,800.00,,,,餐飲支出,金錢,,,,,,,,,
1233,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,1144.00,,,,油資,金錢,,,,,,,,,
1234,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1235,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,翰林國際企業股份有限公司,72590650,0.00,262.00,,,,餐飲支出,金錢,,,,,,,,,
1236,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,210.00,,,,餐飲支出,金錢,,,,,,,,,
1237,蔡其昌,109年立法委員選舉,第一次賸餘,1090805,當選後與其公務有關之費用支出,蔡建德,L12*******,0.00,27000.00,,,,租用競選辦事處費用,金錢,臺中市清水區****,,,,,,,,
1238,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,計程車,,0.00,690.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1239,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,麟記肉圓,,0.00,665.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1240,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,吉興自助餐,,0.00,480.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1241,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,畢卡索藝術社,08286773,0.00,500.00,,,,文具用品費用,金錢,,,,,,,,,
1242,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,統一速達股份有限公司,13814649,0.00,1125.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1243,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,5535.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
1244,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,東台便當社,17394041,0.00,455.00,,,,餐飲支出,金錢,,,,,,,,,
1245,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,蕙園餐飲店,25234384,0.00,450.00,,,,餐飲支出,金錢,,,,,,,,,
1246,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,胡麻園股份有限公司,72897103,0.00,290.00,,,,餐飲支出,金錢,,,,,,,,,
1247,蔡其昌,109年立法委員選舉,第一次賸餘,1090806,當選後與其公務有關之費用支出,浯江一御麵館,99114693,0.00,580.00,,,,餐飲支出,金錢,,,,,,,,,
1248,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,統一速達股份有限公司,13814649,0.00,1740.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1249,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,225.00,,,,餐飲支出,金錢,,,,,,,,,
1250,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,爭鮮,39914019,0.00,192.00,,,,餐飲支出,金錢,,,,,,,,,
1251,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,冠友生活股份有限公司,53455752,0.00,106.00,,,,餐飲支出,金錢,,,,,,,,,
1252,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,57959804,0.00,161.00,,,,餐飲支出,金錢,,,,,,,,,
1253,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,燦坤,70752502,0.00,787.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1254,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
1255,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1256,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,貢茶台中高鐵店,72586071,0.00,45.00,,,,餐飲支出,金錢,,,,,,,,,
1257,蔡其昌,109年立法委員選舉,第一次賸餘,1090807,當選後與其公務有關之費用支出,元溢精品,99110612,0.00,50.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1258,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,鼎鱻鮮魚湯,,0.00,680.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1259,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,908.00,,,,油資,金錢,,,,,,,,,
1260,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,770.00,,,,餐飲支出,金錢,,,,,,,,,
1261,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,阿香港味燒臘店,25389909,0.00,590.00,,,,餐飲支出,金錢,,,,,,,,,
1262,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
1263,蔡其昌,109年立法委員選舉,第一次賸餘,1090808,當選後與其公務有關之費用支出,秉耀科技企業社,47597091,0.00,3500.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1264,蔡其昌,109年立法委員選舉,第一次賸餘,1090809,當選後與其公務有關之費用支出,大甲忠義堂關聖帝君會,,0.00,1000.00,,,,為民服務費用,金錢,,04-2*****,,,,,,,
1265,蔡其昌,109年立法委員選舉,第一次賸餘,1090809,當選後與其公務有關之費用支出,欣鮮鍋,72493995,0.00,640.00,,,,餐飲支出,金錢,,,,,,,,,
1266,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,越南河粉,,0.00,480.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
1267,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,豐資生活館有限公司,13064765,0.00,676.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1268,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,太平洋崇光百貨,27945380,0.00,780.00,,,,餐飲支出,金錢,,,,,,,,,
1269,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,大貴食品行,39760366,0.00,4200.00,,,,餐飲支出,金錢,,,,,,,,,
1270,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,207.00,,,,餐飲支出,金錢,,,,,,,,,
1271,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,家樂福,51527935,0.00,368.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1272,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,家樂福,51527935,0.00,34.00,,,,餐飲支出,金錢,,,,,,,,,
1273,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,518.00,,,,餐飲支出,金錢,,,,,,,,,
1274,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,賴健志,L10*******,0.00,20000.00,,,,租用競選辦事處費用,金錢,臺中市大甲區****,,,,,,,,
1275,蔡其昌,109年立法委員選舉,第一次賸餘,1090810,當選後與其公務有關之費用支出,吳萬得,L10*******,0.00,5000.00,,,,工資或薪津,金錢,臺中市大安區****,,,,,,,,
1276,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,計程車,,0.00,175.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1277,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,360.00,,,,餐飲支出,金錢,,,,,,,,,
1278,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,英屬開曼群島商史泰博股份有限公司台灣分公司,27946944,0.00,1095.00,,,,文具用品費用,金錢,,,,,,,,,
1279,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,微風台北車站,28441577,0.00,85.00,,,,餐飲支出,金錢,,,,,,,,,
1280,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,220.00,,,,停車費,金錢,,,,,,,,,
1281,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
1282,蔡其昌,109年立法委員選舉,第一次賸餘,1090811,當選後與其公務有關之費用支出,大甲媽蚵仔麵線,45751195,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
